"player_id","team_abbrev","gp_onice","cf_5v5","ca_5v5","gf_5v5","ga_5v5","ev_goals","ev_assists","pp_goals","pp_assists","pk_ga","pp_shots","pk_shots_against","pp_gf_onice","pk_ga_onice","pen_taken","pen_drawn","toi_5v5_sec","toi_pp_sec","toi_pk_sec","cf_pct_5v5","gf_per60_5v5","ga_per60_5v5","ev_points_per60","pp_points_per60","pk_ga_per60","pk_save_pct","pp_gf_onice_per60","pk_ga_onice_per60","toi_all_tracked_sec","pen_taken_per60","pen_drawn_per60","penalty_diff_per60"
"8483630","SJS",11,120,124,11,22,2,1,1,0,1,24,3,2,3,5,5,7727,1003,166,49.2,5.12,10.25,1.4,3.59,21.69,0.6667,7.18,65.06,8896,2.02,2.02,0
"8481599","BOS",8,97,127,8,7,0,1,0,0,0,1,7,0,6,0,0,6348,25,124,43.3,4.54,3.97,0.57,0,0,1,0,174.19,6497,0,0,0
"8483463","STL",5,38,48,2,7,0,0,0,0,0,1,1,0,0,0,1,2937,140,28,44.2,2.45,8.58,0,0,0,1,0,0,3105,0,1.16,1.16
"8478502","OTT",7,73,84,5,7,0,1,0,0,0,0,0,0,0,4,1,5033,0,96,46.5,3.58,5.01,0.72,NA,0,NA,NA,0,5129,2.81,0.7,-2.11
"8483676","OTT",17,120,96,8,8,1,3,0,2,2,59,0,6,0,1,2,6616,1845,72,55.6,4.35,4.35,2.18,3.9,100,NA,11.71,0,8533,0.42,0.84,0.42
"8478147","PIT",1,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,329,9,0,54.5,0,0,0,0,NA,NA,400,NA,338,0,0,0
"8483487","PIT",21,256,203,22,24,3,3,0,0,0,7,11,3,5,2,8,13946,372,501,55.8,5.68,6.2,1.55,0,0,1,29.03,35.93,14819,0.49,1.94,1.45
"8483710","TOR",11,386,455,16,22,0,0,0,0,0,79,75,3,2,0,1,28146,2607,2156,45.9,2.05,2.81,0,0,0,1,4.14,3.34,32909,0,0.11,0.11
"8474090","CBJ",12,109,124,10,11,0,1,0,0,0,2,11,2,3,3,1,7046,58,662,46.8,5.11,5.62,0.51,0,0,1,124.14,16.31,7766,1.39,0.46,-0.93
"8476867","CBJ",12,118,116,11,6,0,3,0,0,0,5,28,3,3,6,2,7069,94,890,50.4,5.6,3.06,1.53,0,0,1,114.89,12.13,8053,2.68,0.89,-1.79
"8481065","NJD",8,51,78,2,1,0,0,0,0,0,0,3,0,3,2,1,3921,85,69,39.5,1.84,0.92,0,0,0,1,0,156.52,4075,1.77,0.88,-0.89
"8483114","WPG",1,31,23,2,2,0,0,0,0,0,0,0,0,0,1,0,2278,0,0,57.4,3.16,3.16,0,NA,NA,NA,NA,NA,2278,1.58,0,-1.58
"8484268","VAN",14,533,605,20,41,0,0,0,0,0,41,54,7,4,1,2,38073,1597,2262,46.8,1.89,3.88,0,0,0,1,15.78,6.37,41932,0.09,0.17,0.08
"8479644","STL",5,35,42,1,5,1,0,0,0,0,0,0,0,0,0,0,2596,89,40,45.5,1.39,6.93,1.39,0,0,NA,0,0,2725,0,0,0
"8482877","NYR",25,217,219,22,13,4,2,0,0,0,6,2,5,2,3,9,13160,301,79,49.8,6.02,3.56,1.64,0,0,1,59.8,91.14,13540,0.8,2.39,1.59
"8475795","WSH",6,38,55,2,5,0,0,0,0,0,1,0,1,0,0,1,3291,35,31,40.9,2.19,5.47,0,0,0,NA,102.86,0,3357,0,1.07,1.07
"8481535","VAN",23,224,246,11,16,2,2,0,0,0,7,5,1,5,4,6,15259,511,118,47.7,2.6,3.77,0.94,0,0,1,7.05,152.54,15888,0.91,1.36,0.45
"8479336","PHI",38,334,400,31,29,8,4,0,0,0,3,62,3,14,8,6,25459,316,1842,45.5,4.38,4.1,1.7,0,0,1,34.18,27.36,27617,1.04,0.78,-0.26
"8482804","PHI",3,24,29,4,3,0,0,0,0,0,0,5,0,1,0,0,2529,0,199,45.3,5.69,4.27,0,NA,0,1,NA,18.09,2728,0,0,0
"8484150","CGY",27,362,378,26,24,1,3,0,1,0,34,15,2,7,2,3,23818,1725,661,48.9,3.93,3.63,0.6,2.09,0,1,4.17,38.12,26204,0.27,0.41,0.14
"8481567","TOR",5,40,56,2,5,0,0,0,0,0,1,2,1,0,0,0,4607,6,171,41.7,1.56,3.91,0,0,0,1,600,0,4784,0,0,0
"8483841","NJD",5,38,56,1,2,0,0,0,0,0,0,1,0,1,1,0,2467,59,46,40.4,1.46,2.92,0,0,0,1,0,78.26,2572,1.4,0,-1.4
"8483424","MTL",7,72,60,8,2,1,0,0,0,0,4,1,0,1,3,3,4186,47,31,54.5,6.88,1.72,0.86,0,0,1,0,116.13,4264,2.53,2.53,0
"8483686","MTL",13,147,141,8,12,0,0,0,0,0,3,3,0,1,4,1,9675,247,211,51,2.98,4.47,0,0,0,1,0,17.06,10133,1.42,0.36,-1.06
"8484170","MTL",15,643,613,36,25,0,0,0,0,0,87,125,11,10,0,2,40809,3310,4102,51.2,3.18,2.21,0,0,0,1,11.96,8.78,48221,0,0.15,0.15
"8477952","STL",16,147,179,16,16,1,3,0,0,0,4,6,2,6,7,3,10670,303,240,45.1,5.4,5.4,1.35,0,0,1,23.76,90,11213,2.25,0.96,-1.29
"8481070","STL",3,22,36,2,5,1,1,0,0,0,1,1,0,1,0,0,1794,126,8,37.9,4.01,10.03,4.01,0,0,1,0,450,1928,0,0,0
"8482479","BUF",1,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,295,17,0,14.3,0,12.2,0,0,NA,NA,0,NA,312,0,0,0
"8477979","MIN",6,67,80,4,5,0,2,0,0,0,6,1,4,1,3,1,3885,158,41,45.6,3.71,4.63,1.85,0,0,1,91.14,87.8,4084,2.64,0.88,-1.76
"8482641","MIN",5,53,76,6,4,0,0,0,0,0,0,19,0,1,0,0,4304,11,656,41.1,5.02,3.35,0,0,0,1,0,5.49,4971,0,0,0
"8477990","TBL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,NA,0,0,0,NA,NA,NA,NA,NA,6,0,0,0
"8482515","TOR",3,105,121,7,8,0,0,0,0,0,7,21,2,3,0,0,6492,259,768,46.5,3.88,4.44,0,0,0,1,27.8,14.06,7519,0,0,0
"8482167","WSH",2,25,16,2,1,0,0,0,0,0,1,1,0,1,0,0,1213,47,3,61,5.94,2.97,0,0,0,1,0,1200,1263,0,0,0
"8476952","CHI",8,71,58,2,7,0,1,0,0,0,0,1,0,1,3,1,4312,76,30,55,1.67,5.84,0.83,0,0,1,0,120,4418,2.44,0.81,-1.63
"8484185","CHI",31,270,333,21,35,5,2,1,0,2,50,7,3,7,5,6,19868,2670,350,44.8,3.81,6.34,1.27,1.35,20.57,0.7143,4.04,72,22888,0.79,0.94,0.15
"8482726","LAK",40,273,302,18,23,3,2,0,0,0,3,3,3,2,7,9,17501,410,44,47.5,3.7,4.73,1.03,0,0,1,26.34,163.64,17955,1.4,1.8,0.4
"8479368","EDM",21,166,157,13,18,3,2,0,0,0,4,1,4,1,2,3,10267,93,46,51.4,4.56,6.31,1.75,0,0,1,154.84,78.26,10406,0.69,1.04,0.35
"8482874","SEA",23,189,183,12,25,1,2,0,0,0,4,4,4,4,6,11,11396,221,63,50.8,3.79,7.9,0.95,0,0,1,65.16,228.57,11680,1.85,3.39,1.54
"8477499","PHI",39,611,664,41,42,0,10,0,1,2,78,107,9,15,13,12,42523,3636,3986,47.9,3.47,3.56,0.85,0.99,1.81,0.9813,8.91,13.55,50145,0.93,0.86,-0.07
"8481077","DET",9,98,105,6,7,2,0,0,2,0,14,0,4,0,0,1,5680,525,3,48.3,3.8,4.44,1.27,13.71,0,NA,27.43,0,6208,0,0.58,0.58
"8481030","PIT",12,178,209,13,18,0,2,0,0,0,6,23,6,2,3,0,11411,110,855,46,4.1,5.68,0.63,0,0,1,196.36,8.42,12376,0.87,0,-0.87
"8485511","EDM",3,24,29,2,1,1,0,0,0,0,0,0,0,0,0,0,1291,30,0,45.3,5.58,2.79,2.79,0,NA,NA,0,NA,1321,0,0,0
"8484994","SJS",21,290,276,26,28,6,8,2,1,0,28,10,5,10,3,3,16524,1357,276,51.2,5.66,6.1,3.05,7.96,0,1,13.26,130.43,18157,0.59,0.59,0
"8484230","STL",23,246,268,14,16,2,4,0,0,0,4,33,2,4,0,1,16613,247,1396,47.9,3.03,3.47,1.3,0,0,1,29.15,10.32,18256,0,0.2,0.2
"8479388","EDM",3,25,36,2,1,0,0,0,0,0,0,0,0,0,0,0,2061,0,34,41,3.49,1.75,0,NA,0,NA,NA,0,2095,0,0,0
"8482781","MIN",1,11,8,1,1,0,0,0,0,0,0,2,0,0,0,0,528,0,74,57.9,6.82,6.82,0,NA,0,1,NA,0,602,0,0,0
"8482747","NYR",11,95,128,7,16,2,0,0,1,0,5,3,4,3,3,8,5771,210,50,42.6,4.37,9.98,1.25,17.14,0,1,68.57,216,6031,1.79,4.78,2.99
"8477021","UTA",32,364,368,40,32,6,6,0,0,2,38,74,13,8,11,4,21258,1685,3077,49.7,6.77,5.42,2.03,0,2.34,0.973,27.77,9.36,26020,1.52,0.55,-0.97
"8484142","PHI",37,385,406,26,30,4,8,0,1,3,70,8,6,8,10,15,25750,2996,314,48.7,3.63,4.19,1.68,1.2,34.39,0.625,7.21,91.72,29060,1.24,1.86,0.62
"8483491","WSH",13,113,132,11,10,2,1,0,0,0,2,2,2,2,1,2,7119,64,47,46.1,5.56,5.06,1.52,0,0,1,112.5,153.19,7230,0.5,1,0.5
"8481569","NYI",6,62,57,3,5,0,1,0,0,0,0,8,0,3,2,2,3870,21,135,52.1,2.79,4.65,0.93,0,0,1,0,80,4026,1.79,1.79,0
"8474565",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,0,0,NA,0,0,0,NA,NA,NA,NA,NA,1158,0,0,0
"8479550","VGK",5,33,40,4,3,0,1,0,0,1,2,3,2,1,2,2,2534,273,64,45.2,5.68,4.26,1.42,0,56.25,0.6667,26.37,56.25,2871,2.51,2.51,0
"8480172",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,0,0,NA,0,0,0,NA,NA,NA,NA,NA,906,0,0,0
"8481042",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,0,0,NA,0,0,0,NA,NA,NA,NA,NA,787,0,0,0
"8482125","VGK",13,114,147,14,9,3,3,0,0,0,6,4,0,2,4,1,8839,378,103,43.7,5.7,3.67,2.44,0,0,1,0,69.9,9320,1.55,0.39,-1.16
"8478971","EDM",28,1275,1242,57,55,0,2,0,0,3,208,212,17,18,1,2,80239,6578,6447,50.7,2.56,2.47,0.09,0,1.68,0.9858,9.3,10.05,93264,0.04,0.08,0.04
"8477831","LAK",1,66,37,2,2,0,0,0,0,0,7,7,0,1,0,0,3068,229,164,64.1,2.35,2.35,0,0,0,1,0,21.95,3461,0,0,0
"8482673","OTT",1,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,397,0,0,62.5,9.07,9.07,0,NA,NA,NA,NA,NA,397,0,0,0
"8482168","TBL",1,13,21,2,1,0,1,0,0,0,0,0,0,0,0,0,773,0,10,38.2,9.31,4.66,4.66,NA,0,NA,NA,0,783,0,0,0
"8484901","TOR",19,117,169,11,16,1,1,0,0,0,3,61,2,6,1,3,9663,176,1792,40.9,4.1,5.96,0.75,0,0,1,40.91,12.05,11631,0.31,0.93,0.62
"8477405","NYI",1,5,7,0,2,0,0,0,0,0,3,7,1,1,0,0,598,76,130,41.7,0,12.04,0,0,0,1,47.37,27.69,804,0,0,0
"8477484","NYR",3,100,128,9,7,0,0,0,0,1,26,11,4,1,0,0,7183,808,566,43.9,4.51,3.51,0,0,6.36,0.9091,17.82,6.36,8557,0,0,0
"8481732","LAK",3,26,36,2,3,0,1,0,0,0,0,0,0,0,0,0,2020,47,0,41.9,3.56,5.35,1.78,0,NA,NA,0,NA,2067,0,0,0
"8483406","LAK",25,194,224,12,12,1,2,0,0,0,26,1,1,1,1,2,12035,971,39,46.4,3.59,3.59,0.9,0,0,1,3.71,92.31,13045,0.28,0.55,0.27
"8481517","WSH",2,14,10,0,2,0,0,0,0,0,1,0,1,0,0,0,815,78,0,58.3,0,8.83,0,0,NA,NA,46.15,NA,893,0,0,0
"8482451","CBJ",1,11,6,0,0,0,0,0,0,0,2,0,2,0,0,0,621,34,0,64.7,0,0,0,0,NA,NA,211.76,NA,655,0,0,0
"8483766","MIN",1,7,19,1,3,0,0,0,0,0,0,0,0,0,0,0,719,0,0,26.9,5.01,15.02,0,NA,NA,NA,NA,NA,719,0,0,0
"8483771","FLA",9,97,85,7,14,1,1,0,0,0,5,7,2,4,2,5,5474,306,177,53.3,4.6,9.21,1.32,0,0,1,23.53,81.36,5957,1.21,3.02,1.81
"8483930","COL",4,26,21,2,1,0,0,0,0,0,1,0,0,0,1,0,1552,89,0,55.3,4.64,2.32,0,0,NA,NA,0,NA,1641,2.19,0,-2.19
"8485512","ANA",39,416,392,22,40,2,3,0,0,0,12,124,12,13,9,9,24122,631,4196,51.5,3.28,5.97,0.75,0,0,1,68.46,11.15,28949,1.12,1.12,0
"8480192","NJD",25,399,383,23,38,0,4,0,0,0,9,67,8,7,9,3,24486,388,2195,51,3.38,5.59,0.59,0,0,1,74.23,11.48,27069,1.2,0.4,-0.8
"8481600","FLA",13,163,160,11,16,0,2,0,0,0,1,21,1,5,1,0,10447,65,794,50.5,3.79,5.51,0.69,0,0,1,55.38,22.67,11306,0.32,0,-0.32
"8473503","OTT",9,348,361,14,14,0,0,0,0,2,76,67,6,4,0,0,25210,2847,2473,49.1,2,2,0,0,2.91,0.9701,7.59,5.82,30530,0,0,0
"8484797","BUF",8,100,90,6,8,2,0,0,0,0,2,3,2,3,0,2,5448,107,50,52.6,3.96,5.29,1.32,0,0,1,67.29,216,5605,0,1.28,1.28
"8479718","COL",1,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,217,9,0,62.5,0,0,16.59,0,NA,NA,0,NA,226,0,0,0
"8479314","FLA",22,335,254,23,25,6,5,2,4,1,163,23,10,7,14,17,18290,3361,831,56.9,4.53,4.92,2.17,6.43,4.33,0.9565,10.71,30.32,22482,2.24,2.72,0.48
"8477034","VGK",1,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,661,0,0,56.2,0,0,0,NA,NA,NA,NA,NA,661,5.45,0,-5.45
"8478967","PHI",1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,493,8,0,30.8,0,0,0,0,NA,NA,0,NA,501,0,0,0
"8482192","WPG",2,11,14,1,0,0,0,0,0,0,0,0,0,0,1,1,1094,0,14,44,3.29,0,0,NA,0,NA,NA,0,1108,3.25,3.25,0
"8484177","NJD",25,266,292,22,22,0,4,0,0,0,22,2,7,2,6,7,16778,983,51,47.7,4.72,4.72,0.86,0,0,1,25.64,141.18,17812,1.21,1.41,0.2
"8483756","LAK",25,295,302,18,21,0,4,0,0,0,4,4,4,2,2,3,16906,201,117,49.4,3.83,4.47,0.85,0,0,1,71.64,61.54,17224,0.42,0.63,0.21
"8476979","DET",1,19,18,0,3,0,0,0,0,0,2,0,0,0,1,0,980,141,11,51.4,0,11.02,0,0,0,NA,0,0,1132,3.18,0,-3.18
"8479387","COL",1,6,2,2,0,0,0,0,0,0,0,0,0,0,2,1,535,0,0,75,13.46,0,0,NA,NA,NA,NA,NA,535,13.46,6.73,-6.73
"8481028","CGY",16,112,141,11,9,1,2,0,0,0,3,3,2,2,6,7,8635,181,188,44.3,4.59,3.75,1.25,0,0,1,39.78,38.3,9004,2.4,2.8,0.4
"8483532","WSH",4,185,183,8,7,0,0,0,0,0,44,26,1,1,0,0,11992,1241,749,50.3,2.4,2.1,0,0,0,1,2.9,4.81,13982,0,0,0
"8477971","NSH",2,25,12,1,3,0,0,0,0,0,1,0,1,0,1,1,1109,15,0,67.6,3.25,9.74,0,0,NA,NA,240,NA,1124,3.2,3.2,0
"8476927","VAN",24,289,337,27,44,3,7,1,0,0,16,58,14,6,6,1,21021,614,1837,46.2,4.62,7.54,1.71,5.86,0,1,82.08,11.76,23472,0.92,0.15,-0.77
"8483546","TOR",1,10,16,1,1,0,0,0,0,0,0,0,0,0,0,0,580,0,0,38.5,6.21,6.21,0,NA,NA,NA,NA,NA,580,0,0,0
"8484509","EDM",26,204,226,22,19,2,3,0,0,0,3,27,3,6,5,3,14811,112,861,47.4,5.35,4.62,1.22,0,0,1,96.43,25.09,15784,1.14,0.68,-0.46
"8480007","VGK",2,19,16,1,0,0,0,0,0,0,1,1,1,1,0,0,1266,12,43,54.3,2.84,0,0,0,0,1,300,83.72,1321,0,0,0
"8483505","BOS",2,18,23,3,0,1,0,0,0,1,6,0,2,0,2,3,1336,157,0,43.9,8.08,0,2.69,0,NA,NA,45.86,NA,1493,4.82,7.23,2.41
"8485251","VGK",2,15,16,3,1,0,0,0,0,0,1,3,0,0,0,0,1270,94,71,48.4,8.5,2.83,0,0,0,1,0,0,1435,0,0,0
"8484168","SEA",11,109,95,5,6,0,1,0,0,0,2,3,2,3,1,1,6114,209,78,53.4,2.94,3.53,0.59,0,0,1,34.45,138.46,6401,0.56,0.56,0
"8482993","PIT",12,111,128,12,14,5,0,0,0,0,0,5,0,5,1,4,7193,238,137,46.4,6.01,7.01,2.5,0,0,1,0,131.39,7568,0.48,1.9,1.42
"8484933","FLA",3,22,44,1,5,0,0,0,0,0,0,10,0,4,0,1,2266,19,145,33.3,1.59,7.94,0,0,0,1,0,99.31,2430,0,1.48,1.48
"8477320","NYR",1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,521,23,0,9.1,0,0,0,0,NA,NA,0,NA,544,0,0,0
"8481534","VGK",1,11,8,0,1,0,0,0,0,0,0,0,0,0,0,0,514,0,0,57.9,0,7,0,NA,NA,NA,NA,NA,514,0,0,0
"8477931","FLA",21,215,237,17,29,1,2,0,0,1,3,76,3,8,2,2,14984,266,2179,47.6,4.08,6.97,0.72,0,1.65,0.9868,40.6,13.22,17429,0.41,0.41,0
"8482742","NSH",21,226,259,14,12,4,0,0,1,0,21,48,6,5,3,5,14228,804,1876,46.6,3.54,3.04,1.01,4.48,0,1,26.87,9.59,16908,0.64,1.06,0.42
"8482652","WPG",2,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1182,10,7,50,0,3.05,0,0,0,NA,0,0,1199,0,0,0
"8484938","DAL",21,175,187,17,11,2,2,0,0,0,4,57,4,6,1,3,12836,416,1781,48.3,4.77,3.09,1.12,0,0,1,34.62,12.13,15033,0.24,0.72,0.48
"8484255","COL",1,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,70,14.72,0,0,NA,NA,NA,NA,NA,489,0,0,0
"8479942","DET",16,73,110,7,5,2,0,0,0,0,0,4,0,1,1,2,6053,191,112,39.9,4.16,2.97,1.19,0,0,1,0,32.14,6356,0.57,1.13,0.56
"8482715","NSH",17,185,220,13,14,2,5,0,1,0,40,3,2,2,3,0,11726,1752,137,45.7,3.99,4.3,2.15,2.05,0,1,4.11,52.55,13615,0.79,0,-0.79
"8481572","WPG",2,30,21,2,1,0,0,0,0,0,7,0,1,0,1,1,1544,128,16,58.8,4.66,2.33,0,0,0,NA,28.12,0,1688,2.13,2.13,0
"8483675","LAK",1,12,14,1,0,0,0,0,0,1,1,0,0,0,0,0,372,35,18,46.2,9.68,0,0,0,200,NA,0,0,425,0,0,0
"8483731","PHI",23,213,283,16,23,6,4,0,0,0,29,3,1,3,1,3,15938,1271,297,42.9,3.61,5.2,2.26,0,0,1,2.83,36.36,17506,0.21,0.62,0.41
"8475718","STL",8,114,102,8,3,1,0,0,0,0,1,6,1,3,3,2,6861,18,480,52.8,4.2,1.57,0.52,0,0,1,200,22.5,7359,1.47,0.98,-0.49
"8482123","CHI",1,48,46,2,2,0,0,0,0,0,6,2,1,0,0,0,3150,222,111,51.1,2.29,2.29,0,0,0,1,16.22,0,3483,0,0,0
"8480870","TOR",13,105,207,12,14,2,2,0,0,0,10,76,3,2,0,1,9405,384,1873,33.7,4.59,5.36,1.53,0,0,1,28.12,3.84,11662,0,0.31,0.31
"8484188","STL",17,256,232,17,12,2,2,0,0,0,3,12,3,4,3,1,14839,319,621,52.5,4.12,2.91,0.97,0,0,1,33.86,23.19,15779,0.68,0.23,-0.45
"8479543","TOR",8,31,49,1,7,0,0,0,0,0,2,1,1,1,5,1,2737,88,16,38.8,1.32,9.21,0,0,0,1,40.91,225,2841,6.34,1.27,-5.07
"8480326","DET",5,15,39,0,1,0,0,0,0,0,0,2,0,1,0,1,1771,82,214,27.8,0,2.03,0,0,0,1,0,16.82,2067,0,1.74,1.74
"8482107","FLA",17,264,252,18,28,0,3,0,1,1,24,9,2,3,1,0,15406,841,289,51.2,4.21,6.54,0.7,4.28,12.46,0.8889,8.56,37.37,16536,0.22,0,-0.22
"8476316","SJS",1,42,57,4,4,0,0,0,0,0,2,8,0,2,0,0,3083,183,273,42.4,4.67,4.67,0,0,0,1,0,26.37,3539,0,0,0
"8481518","FLA",11,104,111,3,10,1,0,0,0,1,1,2,1,2,3,1,6676,50,107,48.4,1.62,5.39,0.54,0,33.64,0.5,72,67.29,6833,1.58,0.53,-1.05
"8484873","WSH",14,196,205,16,15,1,2,0,5,2,57,5,6,4,4,2,12191,1720,177,48.9,4.72,4.43,0.89,10.47,40.68,0.6,12.56,81.36,14088,1.02,0.51,-0.51
"8482067","NYR",3,30,30,1,4,0,0,0,0,0,0,6,0,3,2,0,2206,0,95,50,1.63,6.53,0,NA,0,1,NA,113.68,2301,3.13,0,-3.13
"8475253","PHI",3,14,23,3,1,0,0,0,0,0,1,0,1,0,0,0,1482,80,0,37.8,7.29,2.43,0,0,NA,NA,45,NA,1562,0,0,0
"8482162","EDM",3,20,21,0,4,0,0,0,0,0,0,0,0,0,0,0,1401,0,0,48.8,0,10.28,0,NA,NA,NA,NA,NA,1401,0,0,0
"8482193","NYR",2,97,93,6,2,0,0,0,0,0,24,20,2,1,0,0,6172,626,623,51.1,3.5,1.17,0,0,0,1,11.5,5.78,7421,0,0,0
"8486056","CGY",6,36,66,3,3,0,0,0,0,0,1,7,1,0,1,0,3464,78,316,35.3,3.12,3.12,0,0,0,1,46.15,0,3858,0.93,0,-0.93
"8481575","OTT",10,120,115,10,8,0,2,0,0,1,10,11,3,2,0,2,7394,310,148,51.1,4.87,3.9,0.97,0,24.32,0.9091,34.84,48.65,7852,0,0.92,0.92
"8483435","OTT",2,9,24,1,0,0,0,0,0,0,0,0,0,0,0,0,835,0,9,27.3,4.31,0,0,NA,0,NA,NA,0,844,0,0,0
"8484759","OTT",4,49,63,5,6,1,0,0,1,0,12,2,2,2,1,0,2955,334,68,43.8,6.09,7.31,1.22,10.78,0,1,21.56,105.88,3357,1.07,0,-1.07
"8485391","CHI",11,135,199,13,18,3,4,0,2,0,73,0,3,0,2,1,9505,1792,166,40.4,4.92,6.82,2.65,4.02,0,NA,6.03,0,11463,0.63,0.31,-0.32
"8481186","COL",25,286,217,13,18,1,3,0,0,0,3,45,3,2,2,7,14656,77,1997,56.9,3.19,4.42,0.98,0,0,1,140.26,3.61,16730,0.43,1.51,1.08
"8483669","NYR",10,106,111,11,7,3,1,0,0,0,7,0,6,0,0,2,6474,263,30,48.8,6.12,3.89,2.22,0,0,NA,82.13,0,6767,0,1.06,1.06
"8484793","CHI",7,42,62,4,11,1,1,0,0,0,0,0,0,0,2,2,3737,111,0,40.4,3.85,10.6,1.93,0,NA,NA,0,NA,3848,1.87,1.87,0
"8484169","NYR",8,103,121,11,8,0,2,0,0,0,2,2,1,1,2,0,6739,136,97,46,5.88,4.27,1.07,0,0,1,26.47,37.11,6972,1.03,0,-1.03
"8483526","WPG",2,6,12,2,0,0,1,0,0,0,0,4,0,0,0,0,732,0,21,33.3,9.84,0,4.92,NA,0,1,NA,0,753,0,0,0
"8482802","DET",7,57,70,4,7,0,0,0,0,0,1,1,1,1,0,1,4315,63,4,44.9,3.34,5.84,0,0,0,1,57.14,900,4382,0,0.82,0.82
"8483466","CHI",8,96,96,4,13,0,1,0,0,0,0,3,0,2,2,0,6648,0,133,50,2.17,7.04,0.54,NA,0,1,NA,54.14,6781,1.06,0,-1.06
"8478888","DAL",3,11,24,2,1,1,0,0,0,0,0,1,0,1,0,1,1284,0,11,31.4,5.61,2.8,2.8,NA,0,1,NA,327.27,1295,0,2.78,2.78
"8485406","PHI",16,197,220,19,14,1,4,2,2,1,62,4,4,4,6,6,13487,2040,227,47.2,5.07,3.74,1.33,7.06,15.86,0.75,7.06,63.44,15754,1.37,1.37,0
"8483444","ANA",3,19,25,0,4,0,0,0,0,0,0,1,0,1,0,1,1286,26,132,43.2,0,11.2,0,0,0,1,0,27.27,1444,0,2.49,2.49
"8480075","OTT",5,50,50,5,5,0,1,0,0,0,1,8,1,1,0,0,3773,8,320,50,4.77,4.77,0.95,0,0,1,450,11.25,4101,0,0,0
"8484406","VAN",5,39,50,2,5,0,0,0,0,0,1,0,1,0,1,0,3085,7,4,43.8,2.33,5.83,0,0,0,NA,514.29,0,3096,1.16,0,-1.16
"8483397","NJD",7,35,64,1,5,0,0,0,0,0,0,2,0,2,0,0,3296,80,32,35.4,1.09,5.46,0,0,0,1,0,225,3408,0,0,0
"8483448","NYI",2,16,28,2,3,0,0,0,0,0,0,0,0,0,0,0,1566,0,48,36.4,4.6,6.9,0,NA,0,NA,NA,0,1614,0,0,0
"8482731","ANA",14,166,133,8,16,0,1,0,0,0,1,18,1,5,1,3,9646,133,947,55.5,2.99,5.97,0.37,0,0,1,27.07,19.01,10726,0.34,1.01,0.67
"8482663","TBL",1,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,499,7,0,35.7,0,7.21,0,0,NA,NA,0,NA,506,0,0,0
"8484234","CGY",5,38,48,2,5,0,1,0,0,0,6,0,0,0,1,1,2985,452,0,44.2,2.41,6.03,1.21,0,NA,NA,0,NA,3437,1.05,1.05,0
"8484999","WSH",4,46,52,4,3,0,2,1,0,0,25,0,1,0,1,0,3125,507,19,46.9,4.61,3.46,2.3,7.1,0,NA,7.1,0,3651,0.99,0,-0.99
"8483687","FLA",3,48,45,5,5,0,1,0,0,0,0,8,0,2,0,1,3312,0,215,51.6,5.43,5.43,1.09,NA,0,1,NA,33.49,3527,0,1.02,1.02
"8483712","FLA",3,37,49,4,4,0,0,0,0,0,0,3,0,1,0,0,2738,23,129,43,5.26,5.26,0,0,0,1,0,27.91,2890,0,0,0
"8485467","TOR",3,28,31,3,6,0,1,0,0,0,1,6,1,2,1,0,2061,5,233,47.5,5.24,10.48,1.75,0,0,1,720,30.9,2299,1.57,0,-1.57
"8480291","CAR",4,49,32,3,1,0,0,0,0,0,1,8,1,0,1,0,2941,136,390,60.5,3.67,1.22,0,0,0,1,26.47,0,3467,1.04,0,-1.04
"8481004","CAR",2,28,18,3,0,0,0,0,0,0,0,3,0,0,1,0,1531,52,172,60.9,7.05,0,0,0,0,1,0,0,1755,2.05,0,-2.05
"8477851","NSH",1,11,15,0,2,0,0,0,0,0,0,1,0,1,0,0,842,0,3,42.3,0,8.55,0,NA,0,1,NA,1200,845,0,0,0
"8482174","TOR",2,24,29,2,2,0,0,0,0,0,1,1,1,1,0,1,2088,23,9,45.3,3.45,3.45,0,0,0,1,156.52,400,2120,0,1.7,1.7
"8484380","FLA",2,26,24,5,0,0,0,0,0,0,3,1,0,1,2,1,1635,74,32,52,11.01,0,0,0,0,1,0,112.5,1741,4.14,2.07,-2.07
"8483668","SEA",2,113,101,5,5,0,0,0,0,0,6,7,0,0,0,0,6213,392,218,52.8,2.9,2.9,0,0,0,1,0,0,6823,0,0,0
